"","species","doy","year","source","photoperiod_sensitive"
"4051","Festuca_rubra",131,1964,"uknc",FALSE
"4052","Festuca_rubra",139,1976,"uknc",FALSE
"4053","Festuca_rubra",139,1980,"uknc",FALSE
"4054","Festuca_rubra",130,1984,"uknc",FALSE
"4055","Festuca_rubra",117,1988,"uknc",FALSE
"4056","Festuca_rubra",136,1992,"uknc",FALSE
"4057","Festuca_rubra",130,1996,"uknc",FALSE
"4058","Festuca_rubra",125,1997,"uknc",FALSE
"4059","Festuca_rubra",117,1998,"uknc",FALSE
"4060","Festuca_rubra",115,1999,"uknc",FALSE
"4061","Festuca_rubra",126.5,2000,"uknc",FALSE
"4062","Festuca_rubra",121,2004,"uknc",FALSE
"4063","Holcus_lanatus",159,1956,"uknc",FALSE
"4064","Holcus_lanatus",145,1999,"uknc",FALSE
"4065","Holcus_lanatus",155,2000,"uknc",FALSE
"4066","Holcus_lanatus",157.457777777778,2001,"uknc",FALSE
"4067","Holcus_lanatus",149.244791666667,2002,"uknc",FALSE
"4068","Holcus_lanatus",149.415730337079,2003,"uknc",FALSE
"4069","Holcus_lanatus",149.276,2004,"uknc",FALSE
"4070","Holcus_lanatus",152.660944206009,2005,"uknc",FALSE
"4071","Holcus_lanatus",152.124481327801,2006,"uknc",FALSE
"4072","Holcus_lanatus",142.089743589744,2007,"uknc",FALSE
"4073","Holcus_lanatus",148.214574898785,2008,"uknc",FALSE
"4074","Holcus_lanatus",147.655462184874,2009,"uknc",FALSE
"4075","Holcus_lanatus",150.96943231441,2010,"uknc",FALSE
"4076","Holcus_lanatus",147.13567839196,2011,"uknc",FALSE
"4077","Holcus_lanatus",154.469072164948,2012,"uknc",FALSE
"4078","Holcus_lanatus",157.843601895735,2013,"uknc",FALSE
"4079","Holcus_lanatus",147.929648241206,2014,"uknc",FALSE
"4080","Holcus_lanatus",149.816666666667,2015,"uknc",FALSE
"4081","Holcus_lanatus",151.377990430622,2016,"uknc",FALSE
"4082","Ilex_aquifolium",147,1956,"uknc",FALSE
"4083","Ilex_aquifolium",127.5,1960,"uknc",FALSE
"4084","Ilex_aquifolium",140,1968,"uknc",FALSE
"4085","Ilex_aquifolium",134,1972,"uknc",FALSE
"4086","Ilex_aquifolium",129,1976,"uknc",FALSE
"4087","Ilex_aquifolium",134,1980,"uknc",FALSE
"4088","Ilex_aquifolium",137,1984,"uknc",FALSE
"4089","Ilex_aquifolium",119,1992,"uknc",FALSE
"4090","Ilex_aquifolium",132,1995,"uknc",FALSE
"4091","Ilex_aquifolium",120.5,1998,"uknc",FALSE
"4092","Ilex_aquifolium",128,2000,"uknc",FALSE
"4093","Ilex_aquifolium",112,2002,"uknc",FALSE
"4094","Ilex_aquifolium",122.666666666667,2004,"uknc",FALSE
"4095","Lactuca_serriola",217,1952,"uknc",TRUE
"4096","Lactuca_serriola",211.5,1954,"uknc",TRUE
"4097","Lactuca_serriola",252,1956,"uknc",TRUE
"4098","Lactuca_serriola",206.5,1958,"uknc",TRUE
"4099","Lactuca_serriola",219.5,1959,"uknc",TRUE
"4100","Lactuca_serriola",177,1960,"uknc",TRUE
"4101","Lactuca_serriola",202,1964,"uknc",TRUE
"4102","Lactuca_serriola",198,1968,"uknc",TRUE
"4103","Lactuca_serriola",199,1976,"uknc",TRUE
"4104","Lactuca_serriola",204,1980,"uknc",TRUE
"4105","Lactuca_serriola",212,1984,"uknc",TRUE
"4106","Lactuca_serriola",190,1992,"uknc",TRUE
"4107","Lactuca_serriola",201,1993,"uknc",TRUE
"4108","Lactuca_serriola",267.5,1994,"uknc",TRUE
"4109","Lactuca_serriola",190,1996,"uknc",TRUE
"4110","Lactuca_serriola",156,2000,"uknc",TRUE
"4111","Lactuca_serriola",154,2004,"uknc",TRUE
"4112","Lunaria_annua",102,1955,"uknc",TRUE
"4113","Lunaria_annua",83,1956,"uknc",TRUE
"4114","Lunaria_annua",109.5,1958,"uknc",TRUE
"4115","Lunaria_annua",101.5,1959,"uknc",TRUE
"4116","Lunaria_annua",124,1964,"uknc",TRUE
"4117","Lunaria_annua",111,1968,"uknc",TRUE
"4118","Lunaria_annua",108,1972,"uknc",TRUE
"4119","Lunaria_annua",105,1976,"uknc",TRUE
"4120","Lunaria_annua",108,1980,"uknc",TRUE
"4121","Lunaria_annua",130.5,1983,"uknc",TRUE
"4122","Lunaria_annua",116,1984,"uknc",TRUE
"4123","Lunaria_annua",115.5,1985,"uknc",TRUE
"4124","Lunaria_annua",121.5,1986,"uknc",TRUE
"4125","Lunaria_annua",104.5,1987,"uknc",TRUE
"4126","Lunaria_annua",107,1988,"uknc",TRUE
"4127","Lunaria_annua",100,1992,"uknc",TRUE
"4128","Lunaria_annua",102.333333333333,1993,"uknc",TRUE
"4129","Lunaria_annua",97.6666666666667,1994,"uknc",TRUE
"4130","Lunaria_annua",100.333333333333,1995,"uknc",TRUE
"4131","Lunaria_annua",115,1996,"uknc",TRUE
"4132","Lunaria_annua",96.6666666666667,1997,"uknc",TRUE
"4133","Lunaria_annua",94,1999,"uknc",TRUE
"4134","Lunaria_annua",98.5,2000,"uknc",TRUE
"4135","Lunaria_annua",93.5,2004,"uknc",TRUE
"4136","Myosotis_scorpioides",166,1956,"uknc",FALSE
"4137","Myosotis_scorpioides",166,1968,"uknc",FALSE
"4138","Myosotis_scorpioides",165,1976,"uknc",FALSE
"4139","Myosotis_scorpioides",166,1984,"uknc",FALSE
"4140","Myosotis_scorpioides",169,1988,"uknc",FALSE
"4141","Myosotis_scorpioides",159,1992,"uknc",FALSE
"4142","Myosotis_scorpioides",161.5,1994,"uknc",FALSE
"4143","Myosotis_scorpioides",145.5,1998,"uknc",FALSE
"4144","Myosotis_scorpioides",152.5,2000,"uknc",FALSE
"4145","Papaver_somniferum",192,1956,"uknc",TRUE
"4146","Papaver_somniferum",188,1968,"uknc",TRUE
"4147","Papaver_somniferum",185,1980,"uknc",TRUE
"4148","Papaver_somniferum",166,1984,"uknc",TRUE
"4149","Papaver_somniferum",189,1988,"uknc",TRUE
"4150","Papaver_somniferum",155,1992,"uknc",TRUE
"4151","Papaver_somniferum",172,2000,"uknc",TRUE
"4152","Papaver_somniferum",146,2004,"uknc",TRUE
"4153","Pastinaca_sativa",189,1955,"uknc",FALSE
"4154","Pastinaca_sativa",156,1960,"uknc",FALSE
"4155","Pastinaca_sativa",173,1976,"uknc",FALSE
"4156","Pastinaca_sativa",174,1988,"uknc",FALSE
"4157","Pastinaca_sativa",175,1992,"uknc",FALSE
"4158","Pastinaca_sativa",189,1996,"uknc",FALSE
"4159","Pastinaca_sativa",133,2004,"uknc",FALSE
"4160","Phleum_pratense",149.5,1955,"uknc",TRUE
"4161","Phleum_pratense",155.5,1956,"uknc",TRUE
"4162","Phleum_pratense",156.5,1957,"uknc",TRUE
"4163","Phleum_pratense",180,1960,"uknc",TRUE
"4164","Phleum_pratense",180,1964,"uknc",TRUE
"4165","Phleum_pratense",173,1968,"uknc",TRUE
"4166","Phleum_pratense",173,1972,"uknc",TRUE
"4167","Phleum_pratense",166,1976,"uknc",TRUE
"4168","Phleum_pratense",166,1980,"uknc",TRUE
"4169","Phleum_pratense",174,1984,"uknc",TRUE
"4170","Phleum_pratense",177,1988,"uknc",TRUE
"4171","Phleum_pratense",159,1992,"uknc",TRUE
"4172","Phleum_pratense",171,1996,"uknc",TRUE
"4173","Phleum_pratense",143.764705882353,1999,"uknc",TRUE
"4174","Phleum_pratense",153.38698630137,2003,"uknc",TRUE
"4175","Phleum_pratense",146.257918552036,2004,"uknc",TRUE
"4176","Phleum_pratense",150.703125,2005,"uknc",TRUE
"4177","Phleum_pratense",151.090476190476,2006,"uknc",TRUE
"4178","Phleum_pratense",139.331967213115,2007,"uknc",TRUE
"4179","Phleum_pratense",142.546296296296,2008,"uknc",TRUE
"4180","Phleum_pratense",144.608465608466,2009,"uknc",TRUE
"4181","Phleum_pratense",146.920792079208,2010,"uknc",TRUE
"4182","Phleum_pratense",140.040697674419,2011,"uknc",TRUE
"4183","Phleum_pratense",149.562841530055,2012,"uknc",TRUE
"4184","Phleum_pratense",152.386243386243,2013,"uknc",TRUE
"4185","Phleum_pratense",145.943396226415,2014,"uknc",TRUE
"4186","Phleum_pratense",146.282352941176,2015,"uknc",TRUE
"4187","Phleum_pratense",149.641711229947,2016,"uknc",TRUE
"4188","Plantago_lanceolata",108,1952,"uknc",TRUE
"4189","Plantago_lanceolata",116.5,1954,"uknc",TRUE
"4190","Plantago_lanceolata",118,1955,"uknc",TRUE
"4191","Plantago_lanceolata",119.5,1956,"uknc",TRUE
"4192","Plantago_lanceolata",117.5,1958,"uknc",TRUE
"4193","Plantago_lanceolata",109.5,1959,"uknc",TRUE
"4194","Plantago_lanceolata",115,1960,"uknc",TRUE
"4195","Plantago_lanceolata",127,1964,"uknc",TRUE
"4196","Plantago_lanceolata",117,1968,"uknc",TRUE
"4197","Plantago_lanceolata",118,1976,"mones_2001",TRUE
"4198","Plantago_lanceolata",117,1976,"uknc",TRUE
"4199","Plantago_lanceolata",125,1980,"mones_2001",TRUE
"4200","Plantago_lanceolata",112,1980,"uknc",TRUE
"4201","Plantago_lanceolata",119,1984,"uknc",TRUE
"4202","Plantago_lanceolata",122,1988,"mones_2001",TRUE
"4203","Plantago_lanceolata",115,1988,"uknc",TRUE
"4204","Plantago_lanceolata",116,1992,"mones_2001",TRUE
"4205","Plantago_lanceolata",142,1992,"uknc",TRUE
"4206","Plantago_lanceolata",125,1996,"mones_2001",TRUE
"4207","Plantago_lanceolata",146,1996,"uknc",TRUE
"4208","Plantago_lanceolata",114,1998,"uknc",TRUE
"4209","Plantago_lanceolata",123,2000,"uknc",TRUE
"4210","Plantago_lanceolata",110,2004,"uknc",TRUE
"4211","Poa_annua",95,1972,"mones_2001",TRUE
"4212","Poa_annua",79,1980,"mones_2001",TRUE
"4213","Poa_annua",85,1988,"mones_2001",TRUE
"4214","Poa_annua",99,1992,"mones_2001",TRUE
"4215","Poa_annua",76,1996,"mones_2001",TRUE
"4216","Poa_nemoralis",168,1955,"uknc",FALSE
"4217","Poa_nemoralis",162.5,1956,"uknc",FALSE
"4218","Poa_nemoralis",154,1958,"uknc",FALSE
"4219","Poa_nemoralis",147.5,1959,"uknc",FALSE
"4220","Poa_nemoralis",137,1960,"uknc",FALSE
"4221","Poa_nemoralis",149,1968,"uknc",FALSE
"4222","Poa_nemoralis",140,1972,"uknc",FALSE
"4223","Poa_nemoralis",141,1976,"uknc",FALSE
"4224","Poa_nemoralis",139,1980,"uknc",FALSE
"4225","Poa_nemoralis",137,1984,"uknc",FALSE
"4226","Poa_nemoralis",136,1988,"uknc",FALSE
"4227","Poa_nemoralis",131,1992,"uknc",FALSE
"4228","Poa_nemoralis",144,1996,"uknc",FALSE
"4229","Poa_nemoralis",154,2000,"uknc",FALSE
"4230","Poa_pratensis",131.5,1956,"uknc",TRUE
"4231","Poa_pratensis",111.5,1957,"uknc",TRUE
"4232","Poa_pratensis",129,1958,"uknc",TRUE
"4233","Poa_pratensis",122,1959,"uknc",TRUE
"4234","Poa_pratensis",112,1960,"uknc",TRUE
"4235","Poa_pratensis",121,1964,"uknc",TRUE
"4236","Poa_pratensis",117,1968,"uknc",TRUE
"4237","Poa_pratensis",113,1972,"uknc",TRUE
"4238","Poa_pratensis",115,1976,"uknc",TRUE
"4239","Poa_pratensis",112,1980,"uknc",TRUE
"4240","Poa_pratensis",202.4,1982,"rmbl",TRUE
"4241","Poa_pratensis",206.222222222222,1983,"rmbl",TRUE
"4242","Poa_pratensis",207.6,1984,"rmbl",TRUE
"4243","Poa_pratensis",119,1984,"uknc",TRUE
"4244","Poa_pratensis",184.857142857143,1985,"rmbl",TRUE
"4245","Poa_pratensis",197,1986,"rmbl",TRUE
"4246","Poa_pratensis",187.75,1987,"rmbl",TRUE
"4247","Poa_pratensis",186.272727272727,1988,"rmbl",TRUE
"4248","Poa_pratensis",97,1988,"uknc",TRUE
"4249","Poa_pratensis",201.263157894737,1991,"rmbl",TRUE
"4250","Poa_pratensis",189.4,1992,"rmbl",TRUE
"4251","Poa_pratensis",111,1992,"uknc",TRUE
"4252","Poa_pratensis",207.78,1993,"rmbl",TRUE
"4253","Poa_pratensis",190.121212121212,1994,"rmbl",TRUE
"4254","Poa_pratensis",225.292682926829,1995,"rmbl",TRUE
"4255","Poa_pratensis",200.909090909091,1996,"rmbl",TRUE
"4256","Poa_pratensis",126,1996,"uknc",TRUE
"4257","Poa_pratensis",201.9,1997,"rmbl",TRUE
"4258","Poa_pratensis",196.473684210526,1998,"rmbl",TRUE
"4259","Poa_pratensis",207.125,1999,"rmbl",TRUE
"4260","Poa_pratensis",193.077777777778,2000,"rmbl",TRUE
"4261","Poa_pratensis",117,2000,"uknc",TRUE
"4262","Poa_pratensis",189.21568627451,2001,"rmbl",TRUE
"4263","Poa_pratensis",183.209302325581,2002,"rmbl",TRUE
"4264","Poa_pratensis",195.344827586207,2003,"rmbl",TRUE
"4265","Poa_pratensis",196.588235294118,2004,"rmbl",TRUE
"4266","Poa_pratensis",204.153846153846,2005,"rmbl",TRUE
"4267","Poa_pratensis",196.631578947368,2006,"rmbl",TRUE
"4268","Poa_pratensis",194.102564102564,2007,"rmbl",TRUE
"4269","Poa_pratensis",209.710526315789,2008,"rmbl",TRUE
"4270","Poa_pratensis",196.923076923077,2009,"rmbl",TRUE
"4271","Poa_pratensis",202.984375,2010,"rmbl",TRUE
"4272","Poa_pratensis",215.005649717514,2011,"rmbl",TRUE
"4273","Poa_pratensis",189.694915254237,2012,"rmbl",TRUE
"4274","Poa_pratensis",195.654545454545,2013,"rmbl",TRUE
"4275","Poa_pratensis",200.175324675325,2014,"rmbl",TRUE
"4276","Poa_pratensis",208.265560165975,2015,"rmbl",TRUE
"4277","Poa_pratensis",199.849056603774,2016,"rmbl",TRUE
"4278","Poa_pratensis",213.965174129353,2017,"rmbl",TRUE
"4279","Poa_trivialis",145.5,1959,"uknc",FALSE
"4280","Poa_trivialis",154,1960,"uknc",FALSE
"4281","Poa_trivialis",149,1964,"uknc",FALSE
"4282","Poa_trivialis",146,1968,"uknc",FALSE
"4283","Poa_trivialis",148,1972,"uknc",FALSE
"4284","Poa_trivialis",139,1980,"uknc",FALSE
"4285","Poa_trivialis",152,1984,"uknc",FALSE
"4286","Poa_trivialis",134,1988,"uknc",FALSE
"4287","Poa_trivialis",140,1992,"uknc",FALSE
"4288","Poa_trivialis",145,1996,"uknc",FALSE
"4289","Poa_trivialis",141,2000,"uknc",FALSE
"4290","Ranunculus_ficaria",96.1666666666667,1951,"uknc",FALSE
"4291","Ranunculus_ficaria",75.6875,1952,"uknc",FALSE
"4292","Ranunculus_ficaria",124.75,1953,"uknc",FALSE
"4293","Ranunculus_ficaria",84.75,1954,"uknc",FALSE
"4294","Ranunculus_ficaria",79.75,1955,"uknc",FALSE
"4295","Ranunculus_ficaria",92.2222222222222,1956,"uknc",FALSE
"4296","Ranunculus_ficaria",43.5925925925926,1957,"uknc",FALSE
"4297","Ranunculus_ficaria",54.6666666666667,1958,"uknc",FALSE
"4298","Ranunculus_ficaria",62.6666666666667,1959,"uknc",FALSE
"4299","Ranunculus_ficaria",214,1960,"uknc",FALSE
"4300","Ranunculus_ficaria",52.4,1961,"uknc",FALSE
"4301","Ranunculus_ficaria",66,1964,"uknc",FALSE
"4302","Ranunculus_ficaria",71,1965,"uknc",FALSE
"4303","Ranunculus_ficaria",55,1966,"uknc",FALSE
"4304","Ranunculus_ficaria",53.75,1967,"uknc",FALSE
"4305","Ranunculus_ficaria",2,1968,"uknc",FALSE
"4306","Ranunculus_ficaria",64.3157894736842,1969,"uknc",FALSE
"4307","Ranunculus_ficaria",73.5,1970,"uknc",FALSE
"4308","Ranunculus_ficaria",79.0454545454545,1971,"uknc",FALSE
"4309","Ranunculus_ficaria",57.5,1972,"uknc",FALSE
"4310","Ranunculus_ficaria",44.5,1973,"uknc",FALSE
"4311","Ranunculus_ficaria",130.7,1974,"uknc",FALSE
"4312","Ranunculus_ficaria",26.2,1975,"uknc",FALSE
"4313","Ranunculus_ficaria",47.6,1976,"uknc",FALSE
"4314","Ranunculus_ficaria",57.6666666666667,1977,"uknc",FALSE
"4315","Ranunculus_ficaria",134.571428571429,1978,"uknc",FALSE
"4316","Ranunculus_ficaria",93.3333333333333,1979,"uknc",FALSE
"4317","Ranunculus_ficaria",113.333333333333,1980,"uknc",FALSE
"4318","Ranunculus_ficaria",61.2857142857143,1981,"uknc",FALSE
"4319","Ranunculus_ficaria",74.4,1982,"uknc",FALSE
"4320","Ranunculus_ficaria",54.8571428571429,1983,"uknc",FALSE
"4321","Ranunculus_ficaria",73.8888888888889,1984,"uknc",FALSE
"4322","Ranunculus_ficaria",72.5714285714286,1985,"uknc",FALSE
"4323","Ranunculus_ficaria",86.5714285714286,1986,"uknc",FALSE
"4324","Ranunculus_ficaria",65.3333333333333,1987,"uknc",FALSE
"4325","Ranunculus_ficaria",66.8333333333333,1988,"uknc",FALSE
"4326","Ranunculus_ficaria",50.25,1989,"uknc",FALSE
"4327","Ranunculus_ficaria",55.75,1990,"uknc",FALSE
"4328","Ranunculus_ficaria",68.5454545454545,1991,"uknc",FALSE
"4329","Ranunculus_ficaria",67.2666666666667,1992,"uknc",FALSE
"4330","Ranunculus_ficaria",53.1428571428571,1993,"uknc",FALSE
"4331","Ranunculus_ficaria",97,1994,"uknc",FALSE
"4332","Ranunculus_ficaria",46.125,1995,"uknc",FALSE
"4333","Ranunculus_ficaria",83.9230769230769,1996,"uknc",FALSE
"4334","Ranunculus_ficaria",80.125,1997,"uknc",FALSE
"4335","Ranunculus_ficaria",47.6153846153846,1998,"uknc",FALSE
"4336","Ranunculus_ficaria",61.3986486486486,1999,"uknc",FALSE
"4337","Ranunculus_ficaria",62.1969696969697,2000,"uknc",FALSE
"4338","Ranunculus_ficaria",74.3921034717495,2001,"uknc",FALSE
"4339","Ranunculus_ficaria",60.8522926146307,2002,"uknc",FALSE
"4340","Ranunculus_ficaria",64.1360655737705,2003,"uknc",FALSE
"4341","Ranunculus_ficaria",73.3734479465138,2004,"uknc",FALSE
"4342","Ranunculus_ficaria",58.9429089261441,2005,"uknc",FALSE
"4343","Ranunculus_ficaria",79.0756991321119,2006,"uknc",FALSE
"4344","Ranunculus_ficaria",54.7089611419508,2007,"uknc",FALSE
"4345","Ranunculus_ficaria",51.1720041322314,2008,"uknc",FALSE
"4346","Ranunculus_ficaria",62.8437324339517,2009,"uknc",FALSE
"4347","Ranunculus_ficaria",79.6774397972117,2010,"uknc",FALSE
"4348","Ranunculus_ficaria",68.9561728395062,2011,"uknc",FALSE
"4349","Ranunculus_ficaria",60.8617710583153,2012,"uknc",FALSE
"4350","Ranunculus_ficaria",76.6637519872814,2013,"uknc",FALSE
"4351","Ranunculus_ficaria",63.6482281763181,2014,"uknc",FALSE
"4352","Ranunculus_ficaria",85.5504637206765,2015,"uknc",FALSE
"4353","Ranunculus_ficaria",51.3879736408567,2016,"uknc",FALSE
"4354","Ribes_nigrum",123,1960,"uknc",TRUE
"4355","Ribes_nigrum",118,1964,"uknc",TRUE
"4356","Ribes_nigrum",104,1972,"uknc",TRUE
"4357","Ribes_nigrum",123,1976,"uknc",TRUE
"4358","Ribes_nigrum",136,1988,"uknc",TRUE
"4359","Ribes_nigrum",125,1996,"uknc",TRUE
"4360","Ribes_nigrum",131,2000,"uknc",TRUE
"4361","Ribes_rubrum",115,1956,"uknc",TRUE
"4362","Ribes_rubrum",108,1960,"uknc",TRUE
"4363","Ribes_rubrum",128,1968,"uknc",TRUE
"4364","Ribes_rubrum",108,1972,"uknc",TRUE
"4365","Ribes_rubrum",106,1976,"uknc",TRUE
"4366","Ribes_rubrum",109,1980,"uknc",TRUE
"4367","Ribes_rubrum",117,1984,"uknc",TRUE
"4368","Ribes_rubrum",108,1988,"uknc",TRUE
"4369","Ribes_rubrum",109,1992,"uknc",TRUE
"4370","Ribes_rubrum",113,1996,"uknc",TRUE
"4371","Ribes_rubrum",122,2000,"uknc",TRUE
"4372","Rubus_idaeus",133,1952,"uknc",TRUE
"4373","Rubus_idaeus",156,1955,"uknc",TRUE
"4374","Rubus_idaeus",145,1956,"uknc",TRUE
"4375","Rubus_idaeus",143,1957,"uknc",TRUE
"4376","Rubus_idaeus",158.5,1958,"uknc",TRUE
"4377","Rubus_idaeus",133.5,1959,"uknc",TRUE
"4378","Rubus_idaeus",154,1968,"uknc",TRUE
"4379","Rubus_idaeus",146,1972,"uknc",TRUE
"4380","Rubus_idaeus",157,1980,"uknc",TRUE
"4381","Rubus_idaeus",161,1984,"uknc",TRUE
"4382","Rubus_idaeus",141,1988,"uknc",TRUE
"4383","Rubus_idaeus",154,1992,"uknc",TRUE
"4384","Rubus_idaeus",160,1996,"uknc",TRUE
"4385","Rumex_acetosella",117,1952,"uknc",TRUE
"4386","Rumex_acetosella",130,1956,"uknc",TRUE
"4387","Rumex_acetosella",114,1957,"uknc",TRUE
"4388","Rumex_acetosella",123,1960,"uknc",TRUE
"4389","Rumex_acetosella",139,1964,"uknc",TRUE
"4390","Rumex_acetosella",109,1972,"mones_2001",TRUE
"4391","Rumex_acetosella",121,1972,"uknc",TRUE
"4392","Rumex_acetosella",129,1976,"uknc",TRUE
"4393","Rumex_acetosella",131,1980,"mones_2001",TRUE
"4394","Rumex_acetosella",139,1980,"uknc",TRUE
"4395","Rumex_acetosella",108,1988,"mones_2001",TRUE
"4396","Rumex_acetosella",128,1988,"uknc",TRUE
"4397","Rumex_acetosella",116,1992,"mones_2001",TRUE
"4398","Rumex_acetosella",143,1992,"uknc",TRUE
"4399","Rumex_acetosella",144.5,1993,"uknc",TRUE
"4400","Rumex_acetosella",143,1994,"uknc",TRUE
"4401","Rumex_acetosella",136.5,1995,"uknc",TRUE
"4402","Rumex_acetosella",126,1996,"mones_2001",TRUE
"4403","Rumex_acetosella",161,1996,"uknc",TRUE
"4404","Rumex_acetosella",141.5,1998,"uknc",TRUE
"4405","Rumex_acetosella",137,2000,"uknc",TRUE
"4406","Scrophularia_vernalis",114,1964,"uknc",FALSE
"4407","Scrophularia_vernalis",111,1968,"uknc",FALSE
"4408","Scrophularia_vernalis",112,1972,"uknc",FALSE
"4409","Scrophularia_vernalis",107,1980,"uknc",FALSE
"4410","Scrophularia_vernalis",117,1984,"uknc",FALSE
"4411","Scrophularia_vernalis",104,1988,"uknc",FALSE
"4412","Scrophularia_vernalis",94,1992,"uknc",FALSE
"4413","Scrophularia_vernalis",125,1996,"uknc",FALSE
"4414","Scrophularia_vernalis",97,2000,"uknc",FALSE
"4415","Silene_dioica",131,1955,"uknc",FALSE
"4416","Silene_dioica",137,1956,"uknc",FALSE
"4417","Silene_dioica",107.5,1957,"uknc",FALSE
"4418","Silene_dioica",122,1959,"uknc",FALSE
"4419","Silene_dioica",111,1960,"uknc",FALSE
"4420","Silene_dioica",74,1961,"uknc",FALSE
"4421","Silene_dioica",133.5,1962,"uknc",FALSE
"4422","Silene_dioica",119.5,1964,"uknc",FALSE
"4423","Silene_dioica",123.5,1966,"uknc",FALSE
"4424","Silene_dioica",118,1968,"uknc",FALSE
"4425","Silene_dioica",108,1972,"uknc",FALSE
"4426","Silene_dioica",140,1975,"uknc",FALSE
"4427","Silene_dioica",100,1976,"uknc",FALSE
"4428","Silene_dioica",116,1977,"uknc",FALSE
"4429","Silene_dioica",137,1980,"uknc",FALSE
"4430","Silene_dioica",127.5,1982,"uknc",FALSE
"4431","Silene_dioica",119,1984,"uknc",FALSE
"4432","Silene_dioica",115,1988,"uknc",FALSE
"4433","Silene_dioica",175,1992,"uknc",FALSE
"4434","Silene_dioica",125.5,1994,"uknc",FALSE
"4435","Silene_dioica",134,1995,"uknc",FALSE
"4436","Silene_dioica",199,1996,"uknc",FALSE
"4437","Silene_dioica",132,1999,"uknc",FALSE
"4438","Silene_dioica",129.666666666667,2000,"uknc",FALSE
"4439","Silene_dioica",89,2004,"uknc",FALSE
"4440","Silene_latifolia",161.5,1956,"uknc",TRUE
"4441","Silene_latifolia",133,1960,"uknc",TRUE
"4442","Silene_latifolia",135,1964,"uknc",TRUE
"4443","Silene_latifolia",126,1972,"uknc",TRUE
"4444","Silene_latifolia",129,1976,"uknc",TRUE
"4445","Silene_latifolia",162,1978,"uknc",TRUE
"4446","Silene_latifolia",158,1979,"uknc",TRUE
"4447","Silene_latifolia",148,1980,"uknc",TRUE
"4448","Silene_latifolia",136,1984,"uknc",TRUE
"4449","Silene_latifolia",167.5,1985,"uknc",TRUE
"4450","Silene_latifolia",132,1988,"uknc",TRUE
"4451","Silene_latifolia",131,1992,"uknc",TRUE
"4452","Silene_latifolia",144.5,1993,"uknc",TRUE
"4453","Silene_latifolia",128.5,1994,"uknc",TRUE
"4454","Silene_latifolia",131,1995,"uknc",TRUE
"4455","Silene_latifolia",144.5,1996,"uknc",TRUE
"4456","Silene_latifolia",124.5,1997,"uknc",TRUE
"4457","Silene_latifolia",133,1998,"uknc",TRUE
"4458","Silene_latifolia",121.333333333333,1999,"uknc",TRUE
"4459","Silene_latifolia",129.333333333333,2000,"uknc",TRUE
"4460","Silene_latifolia",118,2002,"uknc",TRUE
"4461","Silene_latifolia",90.5,2003,"uknc",TRUE
"4462","Silene_latifolia",108,2004,"uknc",TRUE
"4463","Sinapis_alba",148,1956,"uknc",TRUE
"4464","Sinapis_alba",122,1960,"uknc",TRUE
"4465","Sinapis_alba",134,1964,"uknc",TRUE
"4466","Sinapis_alba",138,1968,"uknc",TRUE
"4467","Sinapis_alba",138,1980,"uknc",TRUE
"4468","Sinapis_alba",146,1984,"uknc",TRUE
"4469","Sinapis_alba",109,1988,"uknc",TRUE
"4470","Sinapis_alba",138,1992,"uknc",TRUE
"4471","Sinapis_alba",147,2000,"uknc",TRUE
"4472","Solidago_canadensis",208.5,1956,"uknc",TRUE
