year,plot,species,date,doy,floralcount,cumsum
1981,WM4,Achillea millefolium,26/08/81,238,3,50
1981,WM4,Achillea millefolium,28/08/81,240,3,53
1981,WM4,Achillea millefolium,31/08/81,243,3,56
1981,WM4,Achillea millefolium,2/09/81,245,2,58
1981,WM4,Achillea millefolium,5/09/81,248,2,60
1982,EM1,Achillea millefolium,3/08/82,215,3,3
1982,EM1,Achillea millefolium,5/08/82,217,4,7
1982,EM1,Achillea millefolium,8/08/82,220,4,11
1982,EM1,Achillea millefolium,10/08/82,222,4,15
1982,EM1,Achillea millefolium,12/08/82,224,4,19
1982,EM1,Achillea millefolium,14/08/82,226,4,23
1982,EM1,Achillea millefolium,16/08/82,228,4,27
1982,EM1,Achillea millefolium,18/08/82,230,4,31
1982,EM1,Achillea millefolium,20/08/82,232,4,35
1982,EM1,Achillea millefolium,22/08/82,234,4,39
1982,EM1,Achillea millefolium,26/08/82,238,4,43
1982,EM1,Achillea millefolium,29/08/82,241,4,47
1982,EM1,Achillea millefolium,31/08/82,243,4,51
1982,EM1,Achillea millefolium,2/09/82,245,4,55
1982,EM1,Achillea millefolium,4/09/82,247,4,59
1982,EM1,Achillea millefolium,7/09/82,250,4,63
1982,EM1,Achillea millefolium,9/09/82,252,4,67
1982,EM1,Achillea millefolium,12/09/82,255,3,70
1982,INT3,Achillea millefolium,5/08/82,217,1,1
1982,INT3,Achillea millefolium,8/08/82,220,1,2
1982,INT3,Achillea millefolium,10/08/82,222,1,3
1982,INT3,Achillea millefolium,12/08/82,224,1,4
1982,INT3,Achillea millefolium,14/08/82,226,1,5
1982,INT3,Achillea millefolium,16/08/82,228,2,7
1982,INT3,Achillea millefolium,18/08/82,230,2,9
1982,INT3,Achillea millefolium,20/08/82,232,2,11
1982,INT3,Achillea millefolium,22/08/82,234,2,13
1982,INT3,Achillea millefolium,26/08/82,238,2,15
1982,INT3,Achillea millefolium,29/08/82,241,2,17
1982,INT3,Achillea millefolium,31/08/82,243,2,19
1982,INT3,Achillea millefolium,2/09/82,245,2,21
1982,INT3,Achillea millefolium,4/09/82,247,2,23
1982,INT3,Achillea millefolium,7/09/82,250,2,25
1982,INT3,Achillea millefolium,9/09/82,252,2,27
1982,INT3,Achillea millefolium,12/09/82,255,2,29
1982,INT3,Achillea millefolium,15/09/82,258,1,30
1982,INT3,Achillea millefolium,17/09/82,260,1,31
1982,INT5,Achillea millefolium,3/08/82,215,1,1
1982,INT5,Achillea millefolium,5/08/82,217,1,2
1982,INT5,Achillea millefolium,8/08/82,220,1,3
1982,INT5,Achillea millefolium,10/08/82,222,1,4
1982,INT5,Achillea millefolium,12/08/82,224,1,5
1982,INT5,Achillea millefolium,14/08/82,226,1,6
1982,INT5,Achillea millefolium,16/08/82,228,2,8
1982,INT5,Achillea millefolium,18/08/82,230,2,10
1982,INT5,Achillea millefolium,20/08/82,232,2,12
1982,INT5,Achillea millefolium,22/08/82,234,2,14
1982,INT5,Achillea millefolium,26/08/82,238,1,15
1982,INT5,Achillea millefolium,29/08/82,241,1,16
1982,INT5,Achillea millefolium,31/08/82,243,1,17
1982,INT5,Achillea millefolium,2/09/82,245,1,18
1982,INT5,Achillea millefolium,4/09/82,247,1,19
1982,INT5,Achillea millefolium,7/09/82,250,2,21
1982,INT5,Achillea millefolium,9/09/82,252,2,23
1982,INT5,Achillea millefolium,12/09/82,255,2,25
1982,INT5,Achillea millefolium,15/09/82,258,2,27
1982,INT5,Achillea millefolium,17/09/82,260,2,29
1982,INT5,Achillea millefolium,21/09/82,264,2,31
1982,INT5,Achillea millefolium,23/09/82,266,2,33
1982,INT5,Achillea millefolium,25/09/82,268,1,34
1982,INT5,Achillea millefolium,27/09/82,270,2,36
1982,INT5,Achillea millefolium,29/09/82,272,1,37
1982,WM1,Achillea millefolium,10/08/82,222,1,1
1982,WM1,Achillea millefolium,12/08/82,224,1,2
1982,WM1,Achillea millefolium,14/08/82,226,1,3
1982,WM1,Achillea millefolium,16/08/82,228,1,4
1982,WM1,Achillea millefolium,18/08/82,230,1,5
1982,WM1,Achillea millefolium,20/08/82,232,1,6
1982,WM1,Achillea millefolium,22/08/82,234,1,7
1982,WM1,Achillea millefolium,26/08/82,238,1,8
1982,WM1,Achillea millefolium,29/08/82,241,1,9
1982,WM1,Achillea millefolium,31/08/82,243,1,10
1982,WM1,Achillea millefolium,2/09/82,245,1,11
1982,WM1,Achillea millefolium,4/09/82,247,1,12
1982,WM1,Achillea millefolium,7/09/82,250,1,13
1982,WM1,Achillea millefolium,9/09/82,252,1,14
1982,WM1,Achillea millefolium,12/09/82,255,1,15
1982,WM1,Achillea millefolium,15/09/82,258,1,16
1982,WM1,Achillea millefolium,17/09/82,260,1,17
1982,WM1,Achillea millefolium,21/09/82,264,1,18
1982,WM2,Achillea millefolium,23/07/82,204,1,1
1982,WM2,Achillea millefolium,25/07/82,206,1,2
1982,WM2,Achillea millefolium,27/07/82,208,1,3
1982,WM2,Achillea millefolium,29/07/82,210,1,4
1982,WM2,Achillea millefolium,31/07/82,212,2,6
1982,WM2,Achillea millefolium,3/08/82,215,3,9
1982,WM2,Achillea millefolium,5/08/82,217,3,12
1982,WM2,Achillea millefolium,8/08/82,220,4,16
1982,WM2,Achillea millefolium,10/08/82,222,8,24
1982,WM2,Achillea millefolium,12/08/82,224,10,34
1982,WM2,Achillea millefolium,14/08/82,226,10,44
1982,WM2,Achillea millefolium,16/08/82,228,11,55
1982,WM2,Achillea millefolium,18/08/82,230,11,66
1982,WM2,Achillea millefolium,20/08/82,232,11,77
1982,WM2,Achillea millefolium,22/08/82,234,10,87
1982,WM2,Achillea millefolium,26/08/82,238,11,98
1982,WM2,Achillea millefolium,29/08/82,241,10,108
1982,WM2,Achillea millefolium,31/08/82,243,10,118
1982,WM2,Achillea millefolium,2/09/82,245,9,127
1982,WM2,Achillea millefolium,4/09/82,247,10,137
1982,WM2,Achillea millefolium,7/09/82,250,11,148
1982,WM2,Achillea millefolium,9/09/82,252,11,159
1982,WM2,Achillea millefolium,12/09/82,255,12,171
1982,WM2,Achillea millefolium,15/09/82,258,7,178
1982,WM2,Achillea millefolium,17/09/82,260,6,184
1982,WM2,Achillea millefolium,21/09/82,264,5,189
1982,WM2,Achillea millefolium,23/09/82,266,3,192
1982,WM2,Achillea millefolium,25/09/82,268,3,195
1982,WM2,Achillea millefolium,27/09/82,270,4,199
1982,WM2,Achillea millefolium,1/10/82,274,1,200
1982,WM4,Achillea millefolium,29/07/82,210,1,1
1982,WM4,Achillea millefolium,31/07/82,212,1,2
1982,WM4,Achillea millefolium,3/08/82,215,4,6
1982,WM4,Achillea millefolium,5/08/82,217,7,13
1982,WM4,Achillea millefolium,8/08/82,220,8,21
1982,WM4,Achillea millefolium,10/08/82,222,9,30
1982,WM4,Achillea millefolium,12/08/82,224,10,40
1982,WM4,Achillea millefolium,14/08/82,226,10,50
1982,WM4,Achillea millefolium,16/08/82,228,10,60
1982,WM4,Achillea millefolium,18/08/82,230,10,70
1982,WM4,Achillea millefolium,20/08/82,232,10,80
1982,WM4,Achillea millefolium,22/08/82,234,10,90
1982,WM4,Achillea millefolium,26/08/82,238,10,100
1982,WM4,Achillea millefolium,29/08/82,241,9,109
1982,WM4,Achillea millefolium,31/08/82,243,8,117
1982,WM4,Achillea millefolium,2/09/82,245,9,126
1982,WM4,Achillea millefolium,4/09/82,247,8,134
1982,WM4,Achillea millefolium,7/09/82,250,10,144
1982,WM4,Achillea millefolium,9/09/82,252,9,153
1982,WM4,Achillea millefolium,12/09/82,255,9,162
1982,WM4,Achillea millefolium,15/09/82,258,6,168
1982,WM4,Achillea millefolium,17/09/82,260,5,173
1982,WM4,Achillea millefolium,21/09/82,264,4,177
1982,WM4,Achillea millefolium,25/09/82,268,1,178
1982,WM5,Achillea millefolium,31/07/82,212,1,1
1982,WM5,Achillea millefolium,3/08/82,215,2,3
1982,WM5,Achillea millefolium,5/08/82,217,2,5
1982,WM5,Achillea millefolium,8/08/82,220,2,7
1982,WM5,Achillea millefolium,10/08/82,222,3,10
1982,WM5,Achillea millefolium,12/08/82,224,6,16
1982,WM5,Achillea millefolium,14/08/82,226,4,20
1982,WM5,Achillea millefolium,16/08/82,228,4,24
1982,WM5,Achillea millefolium,18/08/82,230,4,28
1982,WM5,Achillea millefolium,20/08/82,232,4,32
1982,WM5,Achillea millefolium,22/08/82,234,4,36
1982,WM5,Achillea millefolium,26/08/82,238,6,42
1982,WM5,Achillea millefolium,29/08/82,241,6,48
1982,WM5,Achillea millefolium,31/08/82,243,5,53
1982,WM5,Achillea millefolium,2/09/82,245,5,58
1982,WM5,Achillea millefolium,4/09/82,247,6,64
1982,WM5,Achillea millefolium,7/09/82,250,6,70
1982,WM5,Achillea millefolium,9/09/82,252,6,76
1982,WM5,Achillea millefolium,12/09/82,255,6,82
1982,WM5,Achillea millefolium,15/09/82,258,5,87
1982,WM5,Achillea millefolium,17/09/82,260,5,92
1982,WM5,Achillea millefolium,21/09/82,264,3,95
1982,WM5,Achillea millefolium,23/09/82,266,1,96
1982,WM5,Achillea millefolium,25/09/82,268,1,97
1982,WM5,Achillea millefolium,27/09/82,270,1,98
1982,WM5,Achillea millefolium,29/09/82,272,1,99
1982,WM5,Achillea millefolium,1/10/82,274,1,100
1983,INT5,Achillea millefolium,12/08/83,224,1,1
1983,INT5,Achillea millefolium,15/08/83,227,1,2
1983,INT5,Achillea millefolium,18/08/83,230,1,3
1983,INT5,Achillea millefolium,20/08/83,232,1,4
1983,INT5,Achillea millefolium,23/08/83,235,1,5
1983,INT5,Achillea millefolium,26/08/83,238,1,6
1983,INT5,Achillea millefolium,29/08/83,241,1,7
1983,INT5,Achillea millefolium,2/09/83,245,1,8
1983,INT5,Achillea millefolium,4/09/83,247,1,9
1983,INT5,Achillea millefolium,8/09/83,251,1,10
1983,INT5,Achillea millefolium,11/09/83,254,1,11
1983,INT5,Achillea millefolium,13/09/83,256,1,12
1983,INT5,Achillea millefolium,15/09/83,258,1,13
1983,WM1,Achillea millefolium,18/08/83,230,2,2
1983,WM1,Achillea millefolium,20/08/83,232,2,4
1983,WM1,Achillea millefolium,23/08/83,235,2,6
1983,WM1,Achillea millefolium,26/08/83,238,3,9
1983,WM1,Achillea millefolium,29/08/83,241,3,12
1983,WM1,Achillea millefolium,2/09/83,245,2,14
1983,WM1,Achillea millefolium,4/09/83,247,2,16
1983,WM1,Achillea millefolium,8/09/83,251,2,18
1983,WM1,Achillea millefolium,11/09/83,254,2,20
1983,WM1,Achillea millefolium,13/09/83,256,2,22
1983,WM1,Achillea millefolium,15/09/83,258,2,24
1983,WM2,Achillea millefolium,1/08/83,213,2,2
1983,WM2,Achillea millefolium,7/08/83,219,4,6
1983,WM2,Achillea millefolium,10/08/83,222,4,10
1983,WM2,Achillea millefolium,12/08/83,224,6,16
1983,WM2,Achillea millefolium,15/08/83,227,6,22
1983,WM2,Achillea millefolium,18/08/83,230,8,30
1983,WM2,Achillea millefolium,20/08/83,232,10,40
1983,WM2,Achillea millefolium,23/08/83,235,10,50
1983,WM2,Achillea millefolium,26/08/83,238,10,60
1983,WM2,Achillea millefolium,29/08/83,241,10,70
1983,WM2,Achillea millefolium,2/09/83,245,10,80
1983,WM2,Achillea millefolium,4/09/83,247,5,85
1983,WM2,Achillea millefolium,8/09/83,251,6,91
1983,WM2,Achillea millefolium,11/09/83,254,5,96
1983,WM2,Achillea millefolium,13/09/83,256,7,103
1983,WM2,Achillea millefolium,15/09/83,258,6,109
1983,WM3,Achillea millefolium,7/08/83,219,1,1
1983,WM3,Achillea millefolium,10/08/83,222,1,2
1983,WM3,Achillea millefolium,12/08/83,224,1,3
1983,WM3,Achillea millefolium,15/08/83,227,1,4
1983,WM3,Achillea millefolium,18/08/83,230,1,5
1983,WM3,Achillea millefolium,20/08/83,232,1,6
1983,WM4,Achillea millefolium,7/08/83,219,1,1
1983,WM4,Achillea millefolium,10/08/83,222,2,3
1983,WM4,Achillea millefolium,12/08/83,224,2,5
1983,WM4,Achillea millefolium,15/08/83,227,2,7
1983,WM4,Achillea millefolium,18/08/83,230,1,8
1983,WM4,Achillea millefolium,20/08/83,232,1,9
1983,WM4,Achillea millefolium,23/08/83,235,1,10
1983,WM4,Achillea millefolium,26/08/83,238,1,11
1983,WM4,Achillea millefolium,29/08/83,241,1,12
1983,WM4,Achillea millefolium,2/09/83,245,1,13
1983,WM4,Achillea millefolium,4/09/83,247,1,14
1983,WM4,Achillea millefolium,8/09/83,251,1,15
1983,WM4,Achillea millefolium,11/09/83,254,1,16
1983,WM5,Achillea millefolium,10/08/83,222,1,1
1983,WM5,Achillea millefolium,12/08/83,224,1,2
1983,WM5,Achillea millefolium,15/08/83,227,2,4
1983,WM5,Achillea millefolium,18/08/83,230,2,6
1983,WM5,Achillea millefolium,20/08/83,232,2,8
1983,WM5,Achillea millefolium,23/08/83,235,2,10
1983,WM5,Achillea millefolium,26/08/83,238,2,12
1983,WM5,Achillea millefolium,29/08/83,241,2,14
1983,WM5,Achillea millefolium,2/09/83,245,2,16
1983,WM5,Achillea millefolium,4/09/83,247,2,18
1983,WM5,Achillea millefolium,8/09/83,251,2,20
1983,WM5,Achillea millefolium,11/09/83,254,2,22
1983,WM5,Achillea millefolium,13/09/83,256,2,24
1983,WM5,Achillea millefolium,15/09/83,258,1,25
1984,INT5,Achillea millefolium,1/08/84,214,1,1
1984,INT5,Achillea millefolium,3/08/84,216,1,2
1984,INT5,Achillea millefolium,5/08/84,218,1,3
1984,INT5,Achillea millefolium,7/08/84,220,2,5
1984,INT5,Achillea millefolium,9/08/84,222,2,7
1984,INT5,Achillea millefolium,11/08/84,224,1,8
1984,INT5,Achillea millefolium,13/08/84,226,1,9
1984,INT5,Achillea millefolium,15/08/84,228,1,10
1984,INT5,Achillea millefolium,17/08/84,230,1,11
1984,INT5,Achillea millefolium,19/08/84,232,1,12
1984,INT5,Achillea millefolium,21/08/84,234,1,13
1984,INT5,Achillea millefolium,23/08/84,236,1,14
1984,INT5,Achillea millefolium,25/08/84,238,1,15
1984,INT5,Achillea millefolium,28/08/84,241,1,16
1984,INT5,Achillea millefolium,31/08/84,244,1,17
1984,INT5,Achillea millefolium,3/09/84,247,1,18
1984,INT5,Achillea millefolium,6/09/84,250,1,19
1984,WM2,Achillea millefolium,1/08/84,214,5,5
1984,WM2,Achillea millefolium,3/08/84,216,5,10
1984,WM2,Achillea millefolium,5/08/84,218,5,15
1984,WM2,Achillea millefolium,7/08/84,220,6,21
1984,WM2,Achillea millefolium,9/08/84,222,7,28
1984,WM2,Achillea millefolium,11/08/84,224,7,35
1984,WM2,Achillea millefolium,13/08/84,226,6,41
1984,WM2,Achillea millefolium,15/08/84,228,6,47
1984,WM2,Achillea millefolium,17/08/84,230,8,55
1984,WM2,Achillea millefolium,19/08/84,232,7,62
1984,WM2,Achillea millefolium,21/08/84,234,7,69
1984,WM2,Achillea millefolium,23/08/84,236,7,76
1984,WM2,Achillea millefolium,25/08/84,238,7,83
1984,WM2,Achillea millefolium,28/08/84,241,7,90
1984,WM2,Achillea millefolium,31/08/84,244,7,97
1984,WM2,Achillea millefolium,3/09/84,247,6,103
1984,WM2,Achillea millefolium,6/09/84,250,3,106
1984,WM2,Achillea millefolium,12/09/84,256,1,107
1984,WM3,Achillea millefolium,25/07/84,207,2,2
1984,WM3,Achillea millefolium,27/07/84,209,2,4
1984,WM3,Achillea millefolium,29/07/84,211,2,6
1984,WM3,Achillea millefolium,1/08/84,214,2,8
1984,WM3,Achillea millefolium,3/08/84,216,2,10
1984,WM3,Achillea millefolium,5/08/84,218,2,12
1984,WM3,Achillea millefolium,7/08/84,220,2,14
1984,WM3,Achillea millefolium,9/08/84,222,2,16
1984,WM3,Achillea millefolium,11/08/84,224,2,18
1984,WM3,Achillea millefolium,13/08/84,226,2,20
1984,WM3,Achillea millefolium,15/08/84,228,2,22
1984,WM3,Achillea millefolium,17/08/84,230,2,24
1984,WM3,Achillea millefolium,19/08/84,232,3,27
1984,WM3,Achillea millefolium,21/08/84,234,3,30
1984,WM3,Achillea millefolium,23/08/84,236,3,33
1984,WM3,Achillea millefolium,25/08/84,238,3,36
1984,WM3,Achillea millefolium,28/08/84,241,3,39
1984,WM3,Achillea millefolium,31/08/84,244,3,42
1984,WM3,Achillea millefolium,3/09/84,247,3,45
1984,WM3,Achillea millefolium,6/09/84,250,2,47
1984,WM3,Achillea millefolium,12/09/84,256,2,49
1984,WM4,Achillea millefolium,12/09/84,256,1,1
1984,WM5,Achillea millefolium,29/07/84,211,1,1
1984,WM5,Achillea millefolium,1/08/84,214,1,2
1984,WM5,Achillea millefolium,3/08/84,216,1,3
1984,WM5,Achillea millefolium,5/08/84,218,2,5
1984,WM5,Achillea millefolium,7/08/84,220,2,7
1984,WM5,Achillea millefolium,9/08/84,222,4,11
1984,WM5,Achillea millefolium,11/08/84,224,4,15
1984,WM5,Achillea millefolium,13/08/84,226,4,19
1984,WM5,Achillea millefolium,15/08/84,228,6,25
1984,WM5,Achillea millefolium,17/08/84,230,6,31
1984,WM5,Achillea millefolium,19/08/84,232,6,37
1984,WM5,Achillea millefolium,21/08/84,234,6,43
1984,WM5,Achillea millefolium,23/08/84,236,6,49
1984,WM5,Achillea millefolium,25/08/84,238,6,55
1984,WM5,Achillea millefolium,28/08/84,241,6,61
1984,WM5,Achillea millefolium,31/08/84,244,6,67
1984,WM5,Achillea millefolium,3/09/84,247,6,73
1984,WM5,Achillea millefolium,6/09/84,250,3,76
1985,GH1,Achillea millefolium,12/07/85,193,1,1
1985,GH1,Achillea millefolium,14/07/85,195,2,3
1985,GH1,Achillea millefolium,16/07/85,197,3,6
1985,GH1,Achillea millefolium,19/07/85,200,3,9
1985,GH1,Achillea millefolium,21/07/85,202,3,12
1985,GH1,Achillea millefolium,23/07/85,204,4,16
1985,GH1,Achillea millefolium,26/07/85,207,4,20
1985,GH1,Achillea millefolium,29/07/85,210,6,26
1985,GH1,Achillea millefolium,31/07/85,212,6,32
1985,GH1,Achillea millefolium,3/08/85,215,6,38
1985,GH1,Achillea millefolium,5/08/85,217,5,43
1985,GH1,Achillea millefolium,7/08/85,219,3,46
1985,GH1,Achillea millefolium,9/08/85,221,2,48
1985,GH1,Achillea millefolium,12/08/85,224,1,49
1985,GH1,Achillea millefolium,14/08/85,226,1,50
1985,GH2,Achillea millefolium,31/07/85,212,2,2
1985,GH2,Achillea millefolium,3/08/85,215,2,4
1985,GH2,Achillea millefolium,5/08/85,217,2,6
1985,GH2,Achillea millefolium,7/08/85,219,2,8
1985,GH2,Achillea millefolium,9/08/85,221,1,9
1985,GH2,Achillea millefolium,12/08/85,224,2,11
1985,GH2,Achillea millefolium,14/08/85,226,2,13
1985,GH2,Achillea millefolium,16/08/85,228,1,14
1985,WM3,Achillea millefolium,14/07/85,195,1,1
1985,WM3,Achillea millefolium,16/07/85,197,1,2
1985,WM3,Achillea millefolium,19/07/85,200,1,3
1985,WM3,Achillea millefolium,21/07/85,202,1,4
1985,WM3,Achillea millefolium,23/07/85,204,1,5
1985,WM3,Achillea millefolium,26/07/85,207,1,6
1985,WM3,Achillea millefolium,29/07/85,210,1,7
1985,WM4,Achillea millefolium,16/07/85,197,1,1
1985,WM4,Achillea millefolium,19/07/85,200,1,2
1985,WM4,Achillea millefolium,21/07/85,202,1,3
1985,WM4,Achillea millefolium,23/07/85,204,1,4
1985,WM4,Achillea millefolium,26/07/85,207,1,5
1985,WM4,Achillea millefolium,29/07/85,210,1,6
1985,WM4,Achillea millefolium,31/07/85,212,1,7
1985,WM4,Achillea millefolium,3/08/85,215,1,8
1985,WM4,Achillea millefolium,5/08/85,217,1,9
1985,WM4,Achillea millefolium,7/08/85,219,1,10
1985,WM4,Achillea millefolium,9/08/85,221,1,11
1985,WM4,Achillea millefolium,12/08/85,224,1,12
1985,WM4,Achillea millefolium,14/08/85,226,1,13
1985,WM4,Achillea millefolium,16/08/85,228,1,14
1986,GH1,Achillea millefolium,1/08/86,213,1,1
1986,GH1,Achillea millefolium,4/08/86,216,1,2
1986,GH1,Achillea millefolium,7/08/86,219,1,3
1986,GH1,Achillea millefolium,9/08/86,221,1,4
1986,GH1,Achillea millefolium,11/08/86,223,1,5
1986,GH1,Achillea millefolium,13/08/86,225,1,6
1986,GH1,Achillea millefolium,15/08/86,227,1,7
1986,GH1,Achillea millefolium,18/08/86,230,1,8
1986,GH1,Achillea millefolium,20/08/86,232,1,9
1986,GH1,Achillea millefolium,23/08/86,235,1,10
1986,GH1,Achillea millefolium,26/08/86,238,1,11
1986,GH1,Achillea millefolium,28/08/86,240,1,12
1986,GH1,Achillea millefolium,31/08/86,243,2,14
1986,GH1,Achillea millefolium,3/09/86,246,2,16
1986,GH1,Achillea millefolium,6/09/86,249,1,17
1986,GH1,Achillea millefolium,9/09/86,252,1,18
1986,GH2,Achillea millefolium,7/08/86,219,1,1
1986,GH2,Achillea millefolium,9/08/86,221,2,3
1986,GH2,Achillea millefolium,11/08/86,223,3,6
1986,GH2,Achillea millefolium,13/08/86,225,3,9
1986,GH2,Achillea millefolium,15/08/86,227,3,12
1986,GH2,Achillea millefolium,18/08/86,230,3,15
1986,GH2,Achillea millefolium,20/08/86,232,2,17
1986,GH2,Achillea millefolium,23/08/86,235,2,19
1986,GH2,Achillea millefolium,26/08/86,238,3,22
1986,GH2,Achillea millefolium,28/08/86,240,3,25
1986,GH2,Achillea millefolium,31/08/86,243,1,26
1986,GH2,Achillea millefolium,3/09/86,246,1,27
1986,GH2,Achillea millefolium,6/09/86,249,1,28
1986,INT4,Achillea millefolium,4/08/86,216,1,1
1986,INT4,Achillea millefolium,7/08/86,219,1,2
1986,INT4,Achillea millefolium,9/08/86,221,1,3
1986,INT4,Achillea millefolium,11/08/86,223,1,4
1986,INT4,Achillea millefolium,13/08/86,225,1,5
1986,INT4,Achillea millefolium,15/08/86,227,1,6
1986,INT4,Achillea millefolium,18/08/86,230,1,7
1986,INT4,Achillea millefolium,20/08/86,232,1,8
1986,INT4,Achillea millefolium,23/08/86,235,1,9
1986,INT4,Achillea millefolium,26/08/86,238,1,10
1986,INT4,Achillea millefolium,28/08/86,240,1,11
1986,WM2,Achillea millefolium,28/07/86,209,1,1
1986,WM2,Achillea millefolium,30/07/86,211,2,3
1986,WM2,Achillea millefolium,1/08/86,213,2,5
1986,WM2,Achillea millefolium,4/08/86,216,2,7
1986,WM2,Achillea millefolium,7/08/86,219,1,8
1986,WM2,Achillea millefolium,9/08/86,221,1,9
1986,WM2,Achillea millefolium,11/08/86,223,1,10
1986,WM2,Achillea millefolium,13/08/86,225,1,11
1986,WM2,Achillea millefolium,15/08/86,227,1,12
1986,WM2,Achillea millefolium,18/08/86,230,1,13
1986,WM2,Achillea millefolium,20/08/86,232,1,14
1986,WM2,Achillea millefolium,23/08/86,235,1,15
1986,WM2,Achillea millefolium,26/08/86,238,1,16
1986,WM2,Achillea millefolium,28/08/86,240,1,17
1986,WM2,Achillea millefolium,31/08/86,243,1,18
1986,WM3,Achillea millefolium,22/07/86,203,1,1
1986,WM3,Achillea millefolium,24/07/86,205,1,2
1986,WM3,Achillea millefolium,26/07/86,207,2,4
1986,WM3,Achillea millefolium,28/07/86,209,2,6
1986,WM3,Achillea millefolium,30/07/86,211,2,8
1986,WM3,Achillea millefolium,1/08/86,213,3,11
1986,WM3,Achillea millefolium,4/08/86,216,3,14
1986,WM3,Achillea millefolium,7/08/86,219,2,16
1986,WM3,Achillea millefolium,9/08/86,221,2,18
1986,WM3,Achillea millefolium,11/08/86,223,2,20
1986,WM3,Achillea millefolium,13/08/86,225,2,22
1986,WM3,Achillea millefolium,15/08/86,227,2,24
1986,WM3,Achillea millefolium,18/08/86,230,2,26
1986,WM3,Achillea millefolium,20/08/86,232,2,28
1986,WM3,Achillea millefolium,23/08/86,235,2,30
1986,WM3,Achillea millefolium,26/08/86,238,2,32
1986,WM3,Achillea millefolium,28/08/86,240,2,34
1986,WM3,Achillea millefolium,31/08/86,243,2,36
1986,WM3,Achillea millefolium,3/09/86,246,2,38
1986,WM3,Achillea millefolium,6/09/86,249,1,39
1986,WM3,Achillea millefolium,9/09/86,252,1,40
1986,WM4,Achillea millefolium,30/07/86,211,1,1
1986,WM4,Achillea millefolium,1/08/86,213,1,2
1986,WM4,Achillea millefolium,4/08/86,216,3,5
1986,WM4,Achillea millefolium,7/08/86,219,3,8
1986,WM4,Achillea millefolium,9/08/86,221,2,10
1986,WM4,Achillea millefolium,11/08/86,223,2,12
1986,WM4,Achillea millefolium,13/08/86,225,3,15
1986,WM4,Achillea millefolium,15/08/86,227,3,18
1986,WM4,Achillea millefolium,18/08/86,230,3,21
