"species","doy","year","source"
"Ulmus_glabra",81,1966,"fitter_2002"
"Viola_odorata",65,1966,"fitter_2002"
"Anagallis_arvensis",167,1967,"fitter_2002"
"Antirrhinum_majus",148,1967,"fitter_2002"
"Arctium_lappa",202,1967,"fitter_2002"
"Aster_novi-belgii",215,1967,"fitter_2002"
"Briza_media",145,1967,"fitter_2002"
"Calluna_vulgaris",207,1967,"fitter_2002"
"Chenopodium_album",196,1967,"fitter_2002"
"Cichorium_intybus",202,1967,"fitter_2002"
"Deschampsia_cespitosa",160,1967,"fitter_2002"
"Deschampsia_flexuosa",158,1967,"fitter_2002"
"Digitalis_purpurea",158,1967,"fitter_2002"
"Geum_urbanum",144,1967,"fitter_2002"
"Lactuca_serriola",216,1967,"fitter_2002"
"Lunaria_annua",104,1967,"fitter_2002"
"Papaver_somniferum",180,1967,"fitter_2002"
"Plantago_lanceolata",119,1967,"fitter_2002"
"Poa_trivialis",156,1967,"fitter_2002"
"Pyrus_communis",119,1967,"fitter_2002"
"Ranunculus_ficaria",62,1967,"fitter_2002"
"Ribes_nigrum",114,1967,"fitter_2002"
"Rubus_idaeus",161,1967,"fitter_2002"
"Rumex_acetosella",127,1967,"fitter_2002"
"Silene_dioica",126,1967,"fitter_2002"
"Silene_latifolia",137,1967,"fitter_2002"
"Solidago_canadensis",205,1967,"fitter_2002"
"Sonchus_oleraceus",136,1967,"fitter_2002"
"Trifolium_pratense",129,1967,"fitter_2002"
"Trifolium_repens",118,1967,"fitter_2002"
"Ulmus_glabra",54,1967,"fitter_2002"
"Viola_odorata",63,1967,"fitter_2002"
"Anagallis_arvensis",103.715847,1968,"fitter_2002"
"Antirrhinum_majus",154.5765027,1968,"fitter_2002"
"Aster_novi-belgii",236.352459,1968,"fitter_2002"
"Briza_media",145.6010929,1968,"fitter_2002"
"Calluna_vulgaris",187.4863388,1968,"fitter_2002"
"Chenopodium_album",184.4945355,1968,"fitter_2002"
"Cichorium_intybus",187.4863388,1968,"fitter_2002"
"Deschampsia_cespitosa",167.5409836,1968,"fitter_2002"
"Deschampsia_flexuosa",149.5901639,1968,"fitter_2002"
"Digitalis_purpurea",159.5628415,1968,"fitter_2002"
"Epilobium_parviflorum",187.4863388,1968,"fitter_2002"
"Geum_urbanum",152.5819672,1968,"fitter_2002"
"Lactuca_serriola",197.4590164,1968,"fitter_2002"
"Lunaria_annua",110.6967213,1968,"fitter_2002"
"Myosotis_scorpioides",165.5464481,1968,"fitter_2002"
"Papaver_somniferum",187.4863388,1968,"fitter_2002"
"Plantago_lanceolata",116.6803279,1968,"fitter_2002"
"Poa_trivialis",145.6010929,1968,"fitter_2002"
"Pyrus_communis",108.7021858,1968,"fitter_2002"
"Ribes_rubrum",127.6502732,1968,"fitter_2002"
"Rubus_idaeus",153.579235,1968,"fitter_2002"
"Scrophularia_vernalis",110.6967213,1968,"fitter_2002"
"Silene_dioica",117.6775956,1968,"fitter_2002"
"Sinapis_alba",137.6229508,1968,"fitter_2002"
"Solidago_canadensis",200.4508197,1968,"fitter_2002"
"Sonchus_oleraceus",145.6010929,1968,"fitter_2002"
"Trifolium_pratense",136.6256831,1968,"fitter_2002"
"Trifolium_repens",144.6038251,1968,"fitter_2002"
"Anagallis_arvensis",171,1969,"fitter_2002"
"Arctium_lappa",215,1969,"fitter_2002"
"Aster_novi-belgii",231,1969,"fitter_2002"
"Briza_media",143,1969,"fitter_2002"
"Calluna_vulgaris",207,1969,"fitter_2002"
"Cichorium_intybus",203,1969,"fitter_2002"
"Deschampsia_cespitosa",167,1969,"fitter_2002"
"Deschampsia_flexuosa",149,1969,"fitter_2002"
"Digitalis_purpurea",172,1969,"fitter_2002"
"Geum_urbanum",152,1969,"fitter_2002"
"Lunaria_annua",116,1969,"fitter_2002"
"Plantago_lanceolata",100,1969,"fitter_2002"
"Poa_trivialis",142,1969,"fitter_2002"
"Pyrus_communis",119,1969,"fitter_2002"
"Ranunculus_ficaria",29,1969,"fitter_2002"
"Ribes_rubrum",124,1969,"fitter_2002"
"Rubus_idaeus",158,1969,"fitter_2002"
"Scrophularia_vernalis",110,1969,"fitter_2002"
"Silene_dioica",100,1969,"fitter_2002"
"Silene_latifolia",136,1969,"fitter_2002"
"Sinapis_alba",143,1969,"fitter_2002"
"Solidago_canadensis",206,1969,"fitter_2002"
"Sonchus_oleraceus",101,1969,"fitter_2002"
"Trifolium_pratense",136,1969,"fitter_2002"
"Trifolium_repens",147,1969,"fitter_2002"
"Viola_odorata",92,1969,"fitter_2002"
"Anagallis_arvensis",135,1970,"fitter_2002"
"Antirrhinum_majus",163,1970,"fitter_2002"
"Aster_novi-belgii",230,1970,"fitter_2002"
"Briza_media",144,1970,"fitter_2002"
"Calluna_vulgaris",197,1970,"fitter_2002"
"Chenopodium_album",181,1970,"fitter_2002"
"Cichorium_intybus",182,1970,"fitter_2002"
"Deschampsia_cespitosa",159,1970,"fitter_2002"
"Digitalis_purpurea",167,1970,"fitter_2002"
"Epilobium_parviflorum",164,1970,"fitter_2002"
"Geum_urbanum",150,1970,"fitter_2002"
"Lunaria_annua",121,1970,"fitter_2002"
"Myosotis_scorpioides",159,1970,"fitter_2002"
"Papaver_somniferum",205,1970,"fitter_2002"
"Plantago_lanceolata",126,1970,"fitter_2002"
"Poa_trivialis",157,1970,"fitter_2002"
"Pyrus_communis",115,1970,"fitter_2002"
"Ranunculus_ficaria",79,1970,"fitter_2002"
"Ribes_rubrum",125,1970,"fitter_2002"
"Rubus_idaeus",155,1970,"fitter_2002"
"Scrophularia_vernalis",119,1970,"fitter_2002"
"Silene_dioica",137,1970,"fitter_2002"
"Silene_latifolia",153,1970,"fitter_2002"
"Sinapis_alba",151,1970,"fitter_2002"
"Solidago_canadensis",203,1970,"fitter_2002"
"Sonchus_oleraceus",148,1970,"fitter_2002"
"Trifolium_pratense",136,1970,"fitter_2002"
"Trifolium_repens",148,1970,"fitter_2002"
"Ulmus_glabra",83,1970,"fitter_2002"
"Viola_odorata",77,1970,"fitter_2002"
"Anagallis_arvensis",135,1971,"fitter_2002"
"Antirrhinum_majus",147,1971,"fitter_2002"
"Aster_novi-belgii",236,1971,"fitter_2002"
"Briza_media",141,1971,"fitter_2002"
"Calluna_vulgaris",198,1971,"fitter_2002"
"Chenopodium_album",189,1971,"fitter_2002"
"Cichorium_intybus",192,1971,"fitter_2002"
"Deschampsia_flexuosa",128,1971,"fitter_2002"
"Digitalis_purpurea",168,1971,"fitter_2002"
"Geum_urbanum",141,1971,"fitter_2002"
"Lactuca_serriola",204,1971,"fitter_2002"
"Lunaria_annua",108,1971,"fitter_2002"
"Papaver_somniferum",187,1971,"fitter_2002"
"Plantago_lanceolata",114,1971,"fitter_2002"
"Poa_trivialis",148,1971,"fitter_2002"
"Pyrus_communis",111,1971,"fitter_2002"
"Ranunculus_ficaria",44,1971,"fitter_2002"
"Ribes_rubrum",125,1971,"fitter_2002"
"Rubus_idaeus",148,1971,"fitter_2002"
"Scrophularia_vernalis",103,1971,"fitter_2002"
"Silene_dioica",130,1971,"fitter_2002"
"Silene_latifolia",134,1971,"fitter_2002"
"Sinapis_alba",137,1971,"fitter_2002"
"Solidago_canadensis",202,1971,"fitter_2002"
"Sonchus_oleraceus",134,1971,"fitter_2002"
"Trifolium_pratense",132,1971,"fitter_2002"
"Trifolium_repens",135,1971,"fitter_2002"
"Ulmus_glabra",80,1971,"fitter_2002"
"Viola_odorata",82,1971,"fitter_2002"
"Anagallis_arvensis",124.6584699,1972,"fitter_2002"
"Arabidopsis_thaliana",87.75956284,1972,"fitter_2002"
"Arctium_lappa",223.3879781,1972,"fitter_2002"
"Aster_novi-belgii",215.4098361,1972,"fitter_2002"
"Briza_media",148.5928962,1972,"fitter_2002"
"Chenopodium_album",194.4672131,1972,"fitter_2002"
"Deschampsia_cespitosa",172.5273224,1972,"fitter_2002"
"Deschampsia_flexuosa",141.6120219,1972,"fitter_2002"
"Digitalis_purpurea",168.5382514,1972,"fitter_2002"
"Epilobium_parviflorum",204.4398907,1972,"fitter_2002"
"Geum_urbanum",149.5901639,1972,"fitter_2002"
"Lunaria_annua",107.704918,1972,"fitter_2002"
"Poa_trivialis",147.5956284,1972,"fitter_2002"
"Pyrus_communis",185.4918033,1972,"fitter_2002"
"Ranunculus_ficaria",75.79234973,1972,"fitter_2002"
"Ribes_nigrum",103.715847,1972,"fitter_2002"
"Ribes_rubrum",107.704918,1972,"fitter_2002"
"Rubus_idaeus",145.6010929,1972,"fitter_2002"
"Rumex_acetosella",120.6693989,1972,"fitter_2002"
"Scrophularia_vernalis",111.6939891,1972,"fitter_2002"
"Silene_dioica",107.704918,1972,"fitter_2002"
"Silene_latifolia",125.6557377,1972,"fitter_2002"
"Solidago_canadensis",215.4098361,1972,"fitter_2002"
"Sonchus_oleraceus",124.6584699,1972,"fitter_2002"
"Trifolium_repens",124.6584699,1972,"fitter_2002"
"Ulmus_glabra",86.76229508,1972,"fitter_2002"
"Viola_odorata",77.78688525,1972,"fitter_2002"
"Antirrhinum_majus",152,1973,"fitter_2002"
"Aster_novi-belgii",220,1973,"fitter_2002"
"Briza_media",144,1973,"fitter_2002"
"Calluna_vulgaris",189,1973,"fitter_2002"
"Chenopodium_album",192,1973,"fitter_2002"
"Deschampsia_cespitosa",165,1973,"fitter_2002"
"Deschampsia_flexuosa",151,1973,"fitter_2002"
"Digitalis_purpurea",152,1973,"fitter_2002"
"Epilobium_parviflorum",191,1973,"fitter_2002"
"Lunaria_annua",102,1973,"fitter_2002"
"Myosotis_scorpioides",172,1973,"fitter_2002"
"Papaver_somniferum",209,1973,"fitter_2002"
"Pastinaca_sativa",163,1973,"fitter_2002"
"Plantago_lanceolata",110,1973,"fitter_2002"
"Poa_trivialis",117,1973,"fitter_2002"
"Pyrus_communis",100,1973,"fitter_2002"
"Ranunculus_ficaria",67,1973,"fitter_2002"
"Ribes_nigrum",118,1973,"fitter_2002"
"Ribes_rubrum",124,1973,"fitter_2002"
"Rubus_idaeus",145,1973,"fitter_2002"
"Scrophularia_vernalis",105,1973,"fitter_2002"
"Silene_dioica",109,1973,"fitter_2002"
"Silene_latifolia",118,1973,"fitter_2002"
"Sinapis_alba",125,1973,"fitter_2002"
"Solidago_canadensis",200,1973,"fitter_2002"
"Sonchus_oleraceus",117,1973,"fitter_2002"
"Trifolium_pratense",118,1973,"fitter_2002"
"Trifolium_repens",141,1973,"fitter_2002"
"Ulmus_glabra",67,1973,"fitter_2002"
"Viola_odorata",66,1973,"fitter_2002"
"Antirrhinum_majus",155,1974,"fitter_2002"
"Arabidopsis_thaliana",89,1974,"fitter_2002"
"Arctium_lappa",227,1974,"fitter_2002"
"Aster_novi-belgii",192,1974,"fitter_2002"
"Briza_media",146,1974,"fitter_2002"
"Calluna_vulgaris",181,1974,"fitter_2002"
"Chenopodium_album",187,1974,"fitter_2002"
"Deschampsia_flexuosa",134,1974,"fitter_2002"
"Epilobium_parviflorum",201,1974,"fitter_2002"
"Geum_urbanum",146,1974,"fitter_2002"
"Lunaria_annua",95,1974,"fitter_2002"
"Myosotis_scorpioides",154,1974,"fitter_2002"
"Pastinaca_sativa",153,1974,"fitter_2002"
"Plantago_lanceolata",109,1974,"fitter_2002"
"Poa_trivialis",143,1974,"fitter_2002"
"Pyrus_communis",96,1974,"fitter_2002"
"Ranunculus_ficaria",59,1974,"fitter_2002"
"Ribes_rubrum",125,1974,"fitter_2002"
"Rubus_idaeus",145,1974,"fitter_2002"
"Rumex_acetosella",131,1974,"fitter_2002"
"Scrophularia_vernalis",116,1974,"fitter_2002"
"Silene_dioica",124,1974,"fitter_2002"
"Silene_latifolia",145,1974,"fitter_2002"
"Sinapis_alba",146,1974,"fitter_2002"
"Solidago_canadensis",205,1974,"fitter_2002"
"Trifolium_pratense",135,1974,"fitter_2002"
"Trifolium_repens",142,1974,"fitter_2002"
"Ulmus_glabra",59,1974,"fitter_2002"
"Viola_odorata",59,1974,"fitter_2002"
"Anagallis_arvensis",151,1975,"fitter_2002"
"Briza_media",137,1975,"fitter_2002"
"Calluna_vulgaris",161,1975,"fitter_2002"
"Chenopodium_album",178,1975,"fitter_2002"
"Cichorium_intybus",200,1975,"fitter_2002"
"Deschampsia_cespitosa",169,1975,"fitter_2002"
"Deschampsia_flexuosa",137,1975,"fitter_2002"
"Digitalis_purpurea",150,1975,"fitter_2002"
"Epilobium_parviflorum",208,1975,"fitter_2002"
"Geum_urbanum",146,1975,"fitter_2002"
"Lunaria_annua",80,1975,"fitter_2002"
"Papaver_somniferum",187,1975,"fitter_2002"
"Pastinaca_sativa",180,1975,"fitter_2002"
"Plantago_lanceolata",110,1975,"fitter_2002"
"Poa_trivialis",139,1975,"fitter_2002"
"Pyrus_communis",95,1975,"fitter_2002"
"Ranunculus_ficaria",11,1975,"fitter_2002"
"Ribes_nigrum",134,1975,"fitter_2002"
"Rubus_idaeus",164,1975,"fitter_2002"
"Rumex_acetosella",133,1975,"fitter_2002"
"Scrophularia_vernalis",109,1975,"fitter_2002"
"Silene_dioica",133,1975,"fitter_2002"
"Silene_latifolia",134,1975,"fitter_2002"
"Sinapis_alba",146,1975,"fitter_2002"
"Sonchus_oleraceus",133,1975,"fitter_2002"
"Trifolium_pratense",139,1975,"fitter_2002"
"Trifolium_repens",143,1975,"fitter_2002"
"Ulmus_glabra",73,1975,"fitter_2002"
"Viola_odorata",29,1975,"fitter_2002"
"Anagallis_arvensis",179.5081967,1976,"fitter_2002"
"Arctium_lappa",205.4371585,1976,"fitter_2002"
"Aster_novi-belgii",194.4672131,1976,"fitter_2002"
"Calluna_vulgaris",186.489071,1976,"fitter_2002"
"Chenopodium_album",177.5136612,1976,"fitter_2002"
"Cichorium_intybus",180.5054645,1976,"fitter_2002"
"Digitalis_purpurea",162.5546448,1976,"fitter_2002"
"Epilobium_parviflorum",192.4726776,1976,"fitter_2002"
"Geum_urbanum",136.6256831,1976,"fitter_2002"
"Lactuca_serriola",198.4562842,1976,"fitter_2002"
"Lunaria_annua",104.7131148,1976,"fitter_2002"
"Myosotis_scorpioides",164.5491803,1976,"fitter_2002"
"Pastinaca_sativa",172.5273224,1976,"fitter_2002"
"Plantago_lanceolata",116.6803279,1976,"fitter_2002"
"Ranunculus_ficaria",65.81967213,1976,"fitter_2002"
"Ribes_nigrum",122.6639344,1976,"fitter_2002"
"Ribes_rubrum",105.7103825,1976,"fitter_2002"
"Rumex_acetosella",128.647541,1976,"fitter_2002"
"Silene_dioica",99.72677596,1976,"fitter_2002"
"Silene_latifolia",128.647541,1976,"fitter_2002"
"Solidago_canadensis",192.4726776,1976,"fitter_2002"
"Sonchus_oleraceus",134.6311475,1976,"fitter_2002"
"Trifolium_pratense",135.6284153,1976,"fitter_2002"
"Trifolium_repens",129.6448087,1976,"fitter_2002"
"Ulmus_glabra",58.83879781,1976,"fitter_2002"
"Viola_odorata",64.82240437,1976,"fitter_2002"
"Arabidopsis_thaliana",64,1977,"fitter_2002"
"Calluna_vulgaris",193,1977,"fitter_2002"
"Chenopodium_album",201,1977,"fitter_2002"
"Deschampsia_cespitosa",162,1977,"fitter_2002"
"Deschampsia_flexuosa",142,1977,"fitter_2002"
"Epilobium_parviflorum",191,1977,"fitter_2002"
"Geum_urbanum",152,1977,"fitter_2002"
"Lactuca_serriola",215,1977,"fitter_2002"
"Lunaria_annua",90,1977,"fitter_2002"
"Papaver_somniferum",187,1977,"fitter_2002"
"Plantago_lanceolata",93,1977,"fitter_2002"
"Poa_trivialis",145,1977,"fitter_2002"
"Ranunculus_ficaria",44,1977,"fitter_2002"
"Rubus_idaeus",155,1977,"fitter_2002"
"Rumex_acetosella",140,1977,"fitter_2002"
"Silene_dioica",89,1977,"fitter_2002"
"Solidago_canadensis",225,1977,"fitter_2002"
"Sonchus_oleraceus",90,1977,"fitter_2002"
"Trifolium_pratense",144,1977,"fitter_2002"
"Trifolium_repens",116,1977,"fitter_2002"
"Viola_odorata",74,1977,"fitter_2002"
"Anagallis_arvensis",161,1978,"fitter_2002"
"Antirrhinum_majus",164,1978,"fitter_2002"
"Arabidopsis_thaliana",103,1978,"fitter_2002"
"Briza_media",146,1978,"fitter_2002"
"Calluna_vulgaris",201,1978,"fitter_2002"
"Chenopodium_album",188,1978,"fitter_2002"
"Cichorium_intybus",205,1978,"fitter_2002"
"Deschampsia_cespitosa",159,1978,"fitter_2002"
"Deschampsia_flexuosa",159,1978,"fitter_2002"
"Digitalis_purpurea",157,1978,"fitter_2002"
"Epilobium_parviflorum",196,1978,"fitter_2002"
"Geum_urbanum",155,1978,"fitter_2002"
"Lunaria_annua",90,1978,"fitter_2002"
"Myosotis_scorpioides",159,1978,"fitter_2002"
"Papaver_somniferum",168,1978,"fitter_2002"
"Plantago_lanceolata",108,1978,"fitter_2002"
"Poa_trivialis",142,1978,"fitter_2002"
"Pyrus_communis",117,1978,"fitter_2002"
"Ranunculus_ficaria",56,1978,"fitter_2002"
"Rubus_idaeus",149,1978,"fitter_2002"
"Scrophularia_vernalis",113,1978,"fitter_2002"
"Silene_latifolia",144,1978,"fitter_2002"
"Sinapis_alba",146,1978,"fitter_2002"
"Sonchus_oleraceus",153,1978,"fitter_2002"
"Trifolium_repens",149,1978,"fitter_2002"
"Viola_odorata",76,1978,"fitter_2002"
"Anagallis_arvensis",178,1979,"fitter_2002"
"Arabidopsis_thaliana",103,1979,"fitter_2002"
"Arctium_lappa",202,1979,"fitter_2002"
"Aster_novi-belgii",222,1979,"fitter_2002"
"Briza_media",152,1979,"fitter_2002"
"Calluna_vulgaris",191,1979,"fitter_2002"
"Chenopodium_album",201,1979,"fitter_2002"
"Cichorium_intybus",189,1979,"fitter_2002"
"Deschampsia_cespitosa",159,1979,"fitter_2002"
"Deschampsia_flexuosa",166,1979,"fitter_2002"
"Digitalis_purpurea",173,1979,"fitter_2002"
"Geum_urbanum",139,1979,"fitter_2002"
"Lactuca_serriola",213,1979,"fitter_2002"
"Lunaria_annua",116,1979,"fitter_2002"
"Myosotis_scorpioides",171,1979,"fitter_2002"
"Pastinaca_sativa",180,1979,"fitter_2002"
"Plantago_lanceolata",132,1979,"fitter_2002"
"Poa_trivialis",147,1979,"fitter_2002"
"Ranunculus_ficaria",83,1979,"fitter_2002"
"Ribes_nigrum",105,1979,"fitter_2002"
"Ribes_rubrum",118,1979,"fitter_2002"
"Rubus_idaeus",160,1979,"fitter_2002"
"Rumex_acetosella",141,1979,"fitter_2002"
"Silene_dioica",138,1979,"fitter_2002"
"Silene_latifolia",147,1979,"fitter_2002"
"Sinapis_alba",155,1979,"fitter_2002"
"Solidago_canadensis",219,1979,"fitter_2002"
"Sonchus_oleraceus",171,1979,"fitter_2002"
"Trifolium_pratense",145,1979,"fitter_2002"
"Trifolium_repens",149,1979,"fitter_2002"
"Ulmus_glabra",105,1979,"fitter_2002"
"Viola_odorata",103,1979,"fitter_2002"
"Anagallis_arvensis",169.5355191,1980,"fitter_2002"
"Antirrhinum_majus",143.6065574,1980,"fitter_2002"
"Arabidopsis_thaliana",65.81967213,1980,"fitter_2002"
"Arctium_lappa",223.3879781,1980,"fitter_2002"
"Briza_media",144.6038251,1980,"fitter_2002"
"Calluna_vulgaris",172.5273224,1980,"fitter_2002"
"Chenopodium_album",182.5,1980,"fitter_2002"
"Deschampsia_cespitosa",158.5655738,1980,"fitter_2002"
"Deschampsia_flexuosa",137.6229508,1980,"fitter_2002"
"Digitalis_purpurea",156.5710383,1980,"fitter_2002"
"Geum_urbanum",142.6092896,1980,"fitter_2002"
"Lactuca_serriola",203.442623,1980,"fitter_2002"
"Lunaria_annua",107.704918,1980,"fitter_2002"
"Papaver_somniferum",184.4945355,1980,"fitter_2002"
"Plantago_lanceolata",111.6939891,1980,"fitter_2002"
"Poa_trivialis",138.6202186,1980,"fitter_2002"
"Pyrus_communis",104.7131148,1980,"fitter_2002"
"Ranunculus_ficaria",53.85245902,1980,"fitter_2002"
"Ribes_rubrum",108.7021858,1980,"fitter_2002"
"Rubus_idaeus",156.5710383,1980,"fitter_2002"
"Rumex_acetosella",138.6202186,1980,"fitter_2002"
"Scrophularia_vernalis",106.7076503,1980,"fitter_2002"
"Silene_dioica",136.6256831,1980,"fitter_2002"
"Silene_latifolia",134.6311475,1980,"fitter_2002"
"Sinapis_alba",137.6229508,1980,"fitter_2002"
"Solidago_canadensis",198.4562842,1980,"fitter_2002"
"Sonchus_oleraceus",141.6120219,1980,"fitter_2002"
"Trifolium_pratense",137.6229508,1980,"fitter_2002"
"Trifolium_repens",133.6338798,1980,"fitter_2002"
"Ulmus_glabra",74.79508197,1980,"fitter_2002"
"Viola_odorata",68.81147541,1980,"fitter_2002"
"Anagallis_arvensis",178,1981,"fitter_2002"
"Antirrhinum_majus",146,1981,"fitter_2002"
"Arabidopsis_thaliana",79,1981,"fitter_2002"
"Aster_novi-belgii",224,1981,"fitter_2002"
"Briza_media",140,1981,"fitter_2002"
"Calluna_vulgaris",183,1981,"fitter_2002"
"Chenopodium_album",206,1981,"fitter_2002"
"Deschampsia_cespitosa",161,1981,"fitter_2002"
"Deschampsia_flexuosa",142,1981,"fitter_2002"
"Digitalis_purpurea",161,1981,"fitter_2002"
"Epilobium_parviflorum",191,1981,"fitter_2002"
"Geum_urbanum",135,1981,"fitter_2002"
"Lactuca_serriola",216,1981,"fitter_2002"
"Lunaria_annua",106,1981,"fitter_2002"
"Pastinaca_sativa",173,1981,"fitter_2002"
"Plantago_lanceolata",112,1981,"fitter_2002"
"Poa_trivialis",133,1981,"fitter_2002"
"Pyrus_communis",93,1981,"fitter_2002"
"Ranunculus_ficaria",60,1981,"fitter_2002"
"Ribes_rubrum",112,1981,"fitter_2002"
"Rubus_idaeus",143,1981,"fitter_2002"
"Rumex_acetosella",140,1981,"fitter_2002"
"Silene_dioica",108,1981,"fitter_2002"
"Sinapis_alba",148,1981,"fitter_2002"
"Solidago_canadensis",210,1981,"fitter_2002"
"Sonchus_oleraceus",128,1981,"fitter_2002"
"Trifolium_pratense",136,1981,"fitter_2002"
"Trifolium_repens",131,1981,"fitter_2002"
"Ulmus_glabra",72,1981,"fitter_2002"
"Viola_odorata",64,1981,"fitter_2002"
"Anagallis_arvensis",135,1982,"fitter_2002"
"Antirrhinum_majus",154,1982,"fitter_2002"
"Arabidopsis_thaliana",51,1982,"fitter_2002"
"Aster_novi-belgii",229,1982,"fitter_2002"
"Briza_media",144,1982,"fitter_2002"
"Calluna_vulgaris",180,1982,"fitter_2002"
"Chenopodium_album",169,1982,"fitter_2002"
"Cichorium_intybus",171,1982,"fitter_2002"
"Deschampsia_cespitosa",163,1982,"fitter_2002"
"Deschampsia_flexuosa",141,1982,"fitter_2002"
"Digitalis_purpurea",153,1982,"fitter_2002"
"Epilobium_parviflorum",206,1982,"fitter_2002"
"Geum_urbanum",142,1982,"fitter_2002"
"Lactuca_serriola",208,1982,"fitter_2002"
"Lunaria_annua",99,1982,"fitter_2002"
"Myosotis_scorpioides",156,1982,"fitter_2002"
"Pastinaca_sativa",150,1982,"fitter_2002"
"Plantago_lanceolata",106,1982,"fitter_2002"
"Poa_trivialis",138,1982,"fitter_2002"
"Pyrus_communis",107,1982,"fitter_2002"
"Ranunculus_ficaria",52,1982,"fitter_2002"
"Ribes_nigrum",113,1982,"fitter_2002"
"Ribes_rubrum",100,1982,"fitter_2002"
"Rubus_idaeus",140,1982,"fitter_2002"
"Rumex_acetosella",140,1982,"fitter_2002"
"Scrophularia_vernalis",106,1982,"fitter_2002"
"Silene_dioica",126,1982,"fitter_2002"
"Silene_latifolia",142,1982,"fitter_2002"
"Sinapis_alba",109,1982,"fitter_2002"
"Solidago_canadensis",209,1982,"fitter_2002"
"Sonchus_oleraceus",143,1982,"fitter_2002"
"Trifolium_pratense",136,1982,"fitter_2002"
"Trifolium_repens",138,1982,"fitter_2002"
"Ulmus_glabra",92,1982,"fitter_2002"
"Viola_odorata",65,1982,"fitter_2002"
"Antirrhinum_majus",159,1983,"fitter_2002"
"Arabidopsis_thaliana",81,1983,"fitter_2002"
"Arctium_lappa",204,1983,"fitter_2002"
"Aster_novi-belgii",216,1983,"fitter_2002"
"Briza_media",156,1983,"fitter_2002"
"Calluna_vulgaris",186,1983,"fitter_2002"
"Chenopodium_album",188,1983,"fitter_2002"
"Cichorium_intybus",204,1983,"fitter_2002"
